Vehicle_Type,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Fraud_indicator,Year,Month,Day,Hour,Minute
1,0,2,60,60,2,47,Not Fraud,2023,1,22,17,33
2,1,2,0,0,2,51,Not Fraud,2023,2,10,8,58
5,0,0,290,290,2,44,Not Fraud,2023,2,25,0,23
6,1,1,110,110,2,59,Not Fraud,2023,3,15,15,48
4,0,1,100,100,2,54,Not Fraud,2023,1,22,23,13
3,1,0,130,130,2,43,Not Fraud,2023,2,10,14,28
0,0,0,290,290,2,56,Not Fraud,2023,2,25,5,53
1,1,2,60,90,2,50,Fraud,2023,3,17,21,18
2,1,2,0,0,2,45,Not Fraud,2023,4,1,12,33
5,1,0,290,290,2,55,Not Fraud,2023,4,20,3,58
6,0,1,110,110,2,48,Not Fraud,2023,5,5,19,23
4,1,1,100,100,2,60,Not Fraud,2023,5,24,10,38
3,0,0,130,130,2,42,Not Fraud,2023,6,8,2,3
0,1,0,290,290,2,57,Not Fraud,2023,6,27,17,28
1,0,2,60,60,2,49,Not Fraud,2023,7,12,8,43
2,1,2,0,0,2,52,Not Fraud,2023,7,31,0,8
5,0,0,290,290,2,46,Not Fraud,2023,8,15,15,33
6,1,1,110,110,2,58,Not Fraud,2023,9,3,6,58
4,0,1,100,60,2,53,Fraud,2023,9,18,22,13
3,1,0,130,130,2,47,Not Fraud,2023,10,7,13,38
0,0,0,290,290,2,51,Not Fraud,2023,10,22,5,3
1,1,2,60,60,2,44,Not Fraud,2023,11,10,20,28
2,1,2,0,0,2,59,Not Fraud,2023,11,25,11,43
5,1,0,290,60,2,54,Fraud,2023,12,15,3,8
6,0,1,110,110,2,43,Not Fraud,2023,12,30,18,33
4,1,1,100,100,2,56,Not Fraud,2023,1,9,10,58
3,0,0,130,130,2,50,Not Fraud,2023,1,26,2,23
0,1,0,290,90,2,45,Fraud,2023,2,14,17,48
1,0,2,60,60,2,55,Not Fraud,2023,3,1,9,13
2,1,2,0,0,2,48,Not Fraud,2023,3,20,0,28
5,0,0,290,290,2,60,Not Fraud,2023,4,4,15,53
6,1,1,110,110,2,42,Not Fraud,2023,4,23,7,18
4,0,1,100,100,2,57,Not Fraud,2023,5,8,22,33
3,1,0,130,130,2,49,Not Fraud,2023,5,27,13,58
0,0,0,290,290,2,52,Not Fraud,2023,6,11,5,23
1,1,2,60,100,2,46,Fraud,2023,6,30,20,38
2,1,2,0,0,2,58,Not Fraud,2023,7,15,12,3
5,1,0,290,290,2,53,Not Fraud,2023,8,3,3,28
6,0,1,110,110,2,47,Not Fraud,2023,8,18,18,43
4,1,1,100,100,2,51,Not Fraud,2023,9,6,10,8
3,0,0,130,130,2,44,Not Fraud,2023,9,21,1,33
0,1,0,290,110,2,59,Fraud,2023,10,10,16,58
1,0,2,60,60,2,54,Not Fraud,2023,10,25,8,23
2,1,2,0,0,2,43,Not Fraud,2023,11,13,23,48
5,0,0,290,290,2,56,Not Fraud,2023,11,28,15,3
6,1,1,110,110,2,50,Not Fraud,2023,12,17,6,28
4,0,1,100,100,2,45,Not Fraud,2023,1,1,21,53
3,1,0,130,130,2,55,Not Fraud,2023,1,20,13,18
0,0,0,290,290,2,48,Not Fraud,2023,2,4,4,43
1,1,2,60,60,2,60,Not Fraud,2023,2,23,20,8
2,1,2,0,0,2,40,Not Fraud,2023,3,10,11,23
5,1,0,290,290,2,62,Not Fraud,2023,3,29,2,48
6,0,1,110,110,2,38,Not Fraud,2023,4,13,18,13
4,1,1,100,100,2,65,Not Fraud,2023,5,2,9,38
3,0,0,130,130,2,42,Not Fraud,2023,5,17,1,3
0,1,0,290,290,2,55,Not Fraud,2023,6,5,16,28
1,0,2,60,0,2,48,Fraud,2023,6,20,7,43
2,1,2,0,0,2,50,Not Fraud,2023,7,8,23,8
5,0,0,290,290,2,58,Not Fraud,2023,7,24,14,33
6,1,1,110,110,2,46,Not Fraud,2023,8,12,5,58
4,0,1,100,100,2,53,Not Fraud,2023,8,27,21,23
3,1,0,130,130,2,47,Not Fraud,2023,9,15,12,48
0,0,0,290,290,2,51,Not Fraud,2023,9,30,4,3
1,1,2,60,60,2,44,Not Fraud,2023,10,19,19,28
2,1,2,0,0,2,59,Not Fraud,2023,11,3,10,53
5,1,0,290,290,2,54,Not Fraud,2023,11,22,2,18
6,0,1,110,110,2,43,Not Fraud,2023,12,6,17,43
4,1,1,100,100,2,56,Not Fraud,2023,12,25,9,8
3,0,0,130,130,2,52,Not Fraud,2023,1,5,0,23
0,1,0,290,290,2,45,Not Fraud,2023,1,22,15,48
1,0,2,60,0,2,57,Fraud,2023,2,10,7,13
2,1,2,0,0,2,49,Not Fraud,2023,2,25,22,28
5,0,0,290,100,2,60,Fraud,2023,3,17,13,53
6,1,1,110,110,2,41,Not Fraud,2023,4,1,5,18
4,0,1,100,60,2,63,Fraud,2023,4,20,20,33
3,1,0,130,130,2,39,Not Fraud,2023,5,6,11,58
0,0,0,290,290,2,66,Not Fraud,2023,5,26,3,23
1,1,2,60,60,2,43,Not Fraud,2023,6,10,18,48
2,1,2,0,0,2,61,Not Fraud,2023,6,29,10,3
5,1,0,290,290,2,37,Not Fraud,2023,7,14,1,28
6,0,1,110,110,2,54,Not Fraud,2023,8,2,16,53
4,1,1,100,100,2,46,Not Fraud,2023,8,17,8,18
3,0,0,130,0,2,55,Fraud,2023,9,5,23,43
0,1,0,290,290,2,49,Not Fraud,2023,9,20,15,8
1,0,2,60,60,2,60,Not Fraud,2023,10,9,6,33
2,1,2,0,0,2,42,Not Fraud,2023,10,24,21,58
5,0,0,290,290,2,57,Not Fraud,2023,11,12,13,23
6,1,1,110,110,2,48,Not Fraud,2023,11,27,4,48
4,0,1,100,100,2,52,Not Fraud,2023,12,16,20,13
3,1,0,130,130,2,45,Not Fraud,2023,12,31,11,28
0,0,0,290,100,2,59,Fraud,2023,1,9,2,53
1,1,2,60,60,2,53,Not Fraud,2023,1,26,18,18
2,1,2,0,0,2,47,Not Fraud,2023,2,14,9,33
5,1,0,290,290,2,51,Not Fraud,2023,3,1,0,58
6,0,1,110,110,2,44,Not Fraud,2023,3,20,16,23
4,1,1,100,100,2,58,Not Fraud,2023,4,4,7,48
3,0,0,130,100,2,54,Fraud,2023,4,23,23,3
0,1,0,290,290,2,43,Not Fraud,2023,5,9,14,28
1,0,2,60,60,2,56,Not Fraud,2023,5,28,5,53
2,1,2,0,0,2,50,Not Fraud,2023,6,12,21,18
5,0,0,290,290,2,45,Not Fraud,2023,6,27,12,43
6,1,1,110,110,2,55,Not Fraud,2023,7,15,4,8
4,0,1,100,100,2,48,Not Fraud,2023,7,30,19,33
3,1,0,130,130,2,60,Not Fraud,2023,8,18,10,58
0,0,0,290,290,2,42,Not Fraud,2023,6,8,23,28
1,1,2,60,60,2,57,Not Fraud,2023,6,27,14,53
2,1,2,0,0,2,49,Not Fraud,2023,7,12,6,8
5,1,0,290,290,2,52,Not Fraud,2023,7,31,21,33
6,0,1,110,110,2,46,Not Fraud,2023,8,15,12,58
4,1,1,100,100,2,58,Not Fraud,2023,9,3,4,23
3,0,0,130,130,2,53,Not Fraud,2023,9,18,19,38
0,1,0,290,110,2,47,Fraud,2023,10,7,11,3
1,0,2,60,60,2,51,Not Fraud,2023,10,22,2,18
2,1,2,0,0,2,44,Not Fraud,2023,11,10,17,43
5,0,0,290,290,2,59,Not Fraud,2023,11,25,9,8
6,1,1,110,110,2,54,Not Fraud,2023,12,15,0,33
4,0,1,100,100,2,43,Not Fraud,2023,12,30,15,58
3,1,0,130,100,2,56,Fraud,2023,1,9,7,23
0,0,0,290,290,2,50,Not Fraud,2023,1,26,22,40
1,1,2,60,60,2,45,Not Fraud,2023,2,14,14,5
2,1,2,0,0,2,55,Not Fraud,2023,3,1,5,30
5,1,0,290,290,2,48,Not Fraud,2023,3,20,20,45
6,0,1,110,60,2,60,Fraud,2023,4,4,12,0
4,1,1,100,100,2,42,Not Fraud,2023,4,23,3,23
3,0,0,130,130,2,57,Not Fraud,2023,5,8,18,38
0,1,0,290,290,2,49,Not Fraud,2023,5,27,10,3
1,0,2,60,60,2,52,Not Fraud,2023,6,11,1,28
2,1,2,0,0,2,46,Not Fraud,2023,6,30,16,53
5,0,0,290,290,2,58,Not Fraud,2023,7,15,8,8
6,1,1,110,110,2,53,Not Fraud,2023,8,3,23,33
4,0,1,100,100,2,47,Not Fraud,2023,8,18,14,48
3,1,0,130,100,2,51,Fraud,2023,9,6,6,13
0,0,0,290,290,2,44,Not Fraud,2023,9,21,21,38
1,1,2,60,60,2,59,Not Fraud,2023,10,10,13,3
2,1,2,0,0,2,54,Not Fraud,2023,10,25,4,28
5,1,0,290,290,2,43,Not Fraud,2023,11,13,19,53
6,0,1,110,110,2,56,Not Fraud,2023,11,28,11,10
4,1,1,100,100,2,50,Not Fraud,2023,12,17,2,35
3,0,0,130,90,2,45,Fraud,2023,1,1,17,0
0,1,0,290,290,2,55,Not Fraud,2023,1,20,8,15
1,0,2,60,60,2,48,Not Fraud,2023,2,4,23,40
2,1,2,0,0,2,60,Not Fraud,2023,2,23,15,5
5,0,0,290,290,2,42,Not Fraud,2023,3,10,6,20
6,1,1,110,110,2,57,Not Fraud,2023,3,29,21,45
4,0,1,100,100,2,49,Not Fraud,2023,4,13,13,10
3,1,0,130,130,2,52,Not Fraud,2023,5,2,4,35
0,0,0,290,290,2,46,Not Fraud,2023,5,17,19,50
1,1,2,60,60,2,58,Not Fraud,2023,6,6,11,15
2,1,2,0,0,2,53,Not Fraud,2023,6,21,2,30
5,1,0,290,290,2,47,Not Fraud,2023,7,9,17,55
6,0,1,110,110,2,20,Not Fraud,2023,7,24,9,18
4,1,1,100,100,2,21,Not Fraud,2023,8,12,0,33
3,0,0,130,130,2,22,Not Fraud,2023,8,27,15,58
0,1,0,290,60,2,23,Fraud,2023,9,15,7,23
1,0,2,60,60,2,24,Not Fraud,2023,9,30,22,40
2,1,2,0,0,2,25,Not Fraud,2023,10,19,14,5
5,0,0,290,290,2,26,Not Fraud,2023,11,3,5,30
6,1,1,110,110,2,27,Not Fraud,2023,11,22,20,45
4,0,1,100,60,2,28,Fraud,2023,12,7,12,0
3,1,0,130,100,2,29,Fraud,2023,12,26,3,23
0,0,0,290,290,2,30,Not Fraud,2023,1,10,18,38
1,1,2,60,60,2,31,Not Fraud,2023,1,29,10,3
2,1,2,0,0,2,32,Not Fraud,2023,2,13,1,28
5,1,0,290,290,2,33,Not Fraud,2023,3,4,16,53
6,0,1,110,110,2,34,Not Fraud,2023,3,19,8,8
4,1,1,100,100,2,35,Not Fraud,2023,4,7,23,33
3,0,0,130,130,2,36,Not Fraud,2023,4,22,14,48
0,1,0,290,290,2,37,Not Fraud,2023,5,11,6,13
1,0,2,60,60,2,38,Not Fraud,2023,5,26,21,38
2,1,2,0,0,2,39,Not Fraud,2023,6,14,13,3
5,0,0,290,290,2,65,Not Fraud,2023,6,29,4,28
6,1,1,110,110,2,76,Not Fraud,2023,7,17,19,53
4,0,1,100,100,2,89,Not Fraud,2023,8,1,11,10
3,1,0,130,130,2,45,Not Fraud,2023,8,20,2,35
0,0,0,290,290,2,56,Not Fraud,2023,9,4,17,58
1,1,2,60,60,2,67,Not Fraud,2023,9,23,9,23
2,1,2,0,0,2,87,Not Fraud,2023,10,8,0,48
5,1,0,290,290,2,45,Not Fraud,2023,10,27,16,13
6,0,1,110,110,2,34,Not Fraud,2023,11,11,7,28
4,1,1,100,100,2,78,Not Fraud,2023,11,30,22,53
3,0,0,130,130,2,45,Not Fraud,2023,12,15,14,18
0,1,0,290,290,2,87,Not Fraud,2023,1,3,5,43
1,0,2,60,0,2,66,Fraud,2023,1,18,21,8
2,1,2,0,0,2,89,Not Fraud,2023,2,6,12,33
5,0,0,290,290,2,65,Not Fraud,2023,2,21,3,48
6,1,1,110,110,2,34,Not Fraud,2023,3,13,19,3
4,0,1,100,100,2,98,Not Fraud,2023,3,28,10,28
3,1,0,130,130,2,22,Not Fraud,2023,4,17,1,53
0,0,0,290,100,2,23,Fraud,2023,5,2,17,18
1,1,2,60,60,2,10,Not Fraud,2023,5,21,8,43
2,1,2,0,0,2,67,Not Fraud,2023,6,5,0,0
5,1,0,290,290,2,87,Not Fraud,2023,6,24,15,25
6,0,1,110,100,2,65,Fraud,2023,7,9,6,50
4,1,1,100,100,2,34,Not Fraud,2023,7,28,22,8
3,0,0,130,130,2,87,Not Fraud,2023,8,12,13,33
0,1,0,290,290,2,35,Not Fraud,2023,8,31,4,58
1,0,2,60,60,2,32,Not Fraud,2023,9,15,20,13
2,1,2,0,0,2,76,Not Fraud,2023,10,4,11,38
5,0,0,290,290,2,34,Not Fraud,2023,10,19,3,3
6,1,1,110,110,2,65,Not Fraud,2023,11,7,18,28
4,0,1,100,100,2,23,Not Fraud,2023,11,22,9,43
3,1,0,130,130,2,65,Not Fraud,2023,12,12,1,8
0,0,0,290,290,2,34,Not Fraud,2023,12,27,16,23
1,1,2,60,60,2,76,Not Fraud,2023,1,5,7,48
2,1,2,0,0,2,45,Not Fraud,2023,1,1,12,30
5,1,0,290,110,2,67,Fraud,2023,1,15,3,20
6,0,1,110,110,2,45,Not Fraud,2023,2,5,18,45
4,1,1,100,100,2,76,Not Fraud,2023,2,18,9,10
3,0,0,130,130,2,45,Not Fraud,2023,3,7,14,55
0,1,0,290,290,2,76,Not Fraud,2023,3,22,5,40
1,0,2,60,90,2,45,Fraud,2023,4,2,20,12
2,1,2,0,0,2,76,Not Fraud,2023,4,19,11,25
5,0,0,290,290,2,45,Not Fraud,2023,5,8,1,48
6,1,1,110,110,2,65,Not Fraud,2023,5,21,16,33
4,0,1,100,100,2,98,Not Fraud,2023,6,4,7,2
3,1,0,130,130,2,76,Not Fraud,2023,6,19,22,15
0,0,0,290,290,2,65,Not Fraud,2023,7,9,12,40
1,1,2,60,60,2,88,Not Fraud,2023,7,24,3,5
2,1,2,0,0,2,76,Not Fraud,2023,8,5,18,30
5,1,0,290,130,2,56,Fraud,2023,8,22,9,45
6,0,1,110,110,2,86,Not Fraud,2023,9,11,1,20
4,1,1,100,90,2,98,Fraud,2023,9,26,16,35
3,0,0,130,130,2,67,Not Fraud,2023,10,8,7,0
0,1,0,290,290,2,98,Not Fraud,2023,10,25,22,15
1,0,2,60,60,2,67,Not Fraud,2023,11,14,12,42
2,1,2,0,0,2,56,Not Fraud,2023,11,29,3,55
5,0,0,290,290,2,87,Not Fraud,2023,12,9,18,20
6,1,1,110,110,2,56,Not Fraud,2023,12,26,9,45
4,0,1,100,100,2,87,Not Fraud,2023,1,6,1,10
3,1,0,130,120,2,67,Fraud,2023,1,23,16,25
0,0,0,290,290,2,76,Not Fraud,2023,2,11,7,50
1,1,2,60,60,2,56,Not Fraud,2023,2,26,23,5
2,1,2,0,0,2,98,Not Fraud,2023,3,18,13,30
5,1,0,290,290,2,56,Not Fraud,2023,4,2,4,55
6,0,1,110,110,2,45,Not Fraud,2023,4,15,20,10
4,1,1,100,100,2,55,Not Fraud,2023,5,4,10,35
3,0,0,130,130,2,76,Not Fraud,2023,5,19,1,50
0,1,0,290,90,2,45,Fraud,2023,6,8,17,15
1,0,2,60,60,2,76,Not Fraud,2023,6,23,8,28
2,1,2,0,0,2,45,Not Fraud,2023,7,13,23,53
5,0,0,290,100,2,76,Fraud,2023,7,28,15,8
6,1,1,110,110,2,90,Not Fraud,2023,8,9,5,33
4,0,1,100,60,2,78,Fraud,2023,8,26,20,48
3,1,0,130,130,2,76,Not Fraud,2023,9,15,11,5
0,0,0,290,290,2,89,Not Fraud,2023,9,30,1,30
1,1,2,60,60,2,90,Not Fraud,2023,10,12,16,45
2,1,2,0,0,2,80,Not Fraud,2023,10,29,8,10
5,1,0,290,290,2,70,Not Fraud,2023,11,17,23,23
6,0,1,110,110,2,60,Not Fraud,2023,12,2,14,48
4,1,1,100,100,2,56,Not Fraud,2023,12,12,5,5
3,0,0,130,100,2,45,Fraud,2023,12,29,20,20
0,1,0,290,290,2,55,Not Fraud,2023,1,8,10,45
1,0,2,60,60,2,65,Not Fraud,2023,1,25,2,0
2,1,2,0,0,2,76,Not Fraud,2023,2,13,17,25
5,0,0,290,290,2,87,Not Fraud,2023,2,28,8,40
6,1,1,110,110,2,98,Not Fraud,2023,3,20,0,5
4,0,1,100,100,2,45,Not Fraud,2023,4,4,15,18
3,1,0,130,90,2,35,Fraud,2023,4,24,6,43
0,0,0,290,290,2,24,Not Fraud,2023,5,9,22,0
1,1,2,60,60,2,25,Not Fraud,2023,5,28,12,25
2,1,2,0,0,2,77,Not Fraud,2023,6,12,3,48
5,1,0,290,290,2,78,Not Fraud,2023,6,27,19,3
6,0,1,110,110,2,90,Not Fraud,2023,7,7,9,28
4,1,1,100,100,2,89,Not Fraud,2023,7,24,0,45
3,0,0,130,130,2,85,Not Fraud,2023,8,13,16,10
0,1,0,290,290,2,65,Not Fraud,2023,8,28,7,23
1,0,2,60,0,2,45,Fraud,2023,9,17,22,48
2,1,2,0,0,2,65,Not Fraud,2023,10,2,14,3
5,0,0,290,290,2,45,Not Fraud,2023,10,14,4,28
6,1,1,110,100,2,76,Fraud,2023,10,31,19,53
4,0,1,100,100,2,45,Not Fraud,2023,11,19,11,10
3,1,0,130,130,2,77,Not Fraud,2023,12,4,1,35
0,0,0,290,290,2,88,Not Fraud,2023,12,16,17,0
1,1,2,60,60,2,23,Not Fraud,2023,1,4,7,25
2,1,2,0,0,2,34,Not Fraud,2023,1,19,22,38
5,1,0,290,290,2,65,Not Fraud,2023,2,8,13,3
6,0,1,110,110,2,45,Not Fraud,2023,2,23,4,18
4,1,1,100,100,2,76,Not Fraud,2023,3,15,19,43
3,0,0,130,130,2,54,Not Fraud,2023,3,30,11,8
0,1,0,290,290,2,66,Not Fraud,2023,4,10,1,33
1,0,2,60,60,2,66,Not Fraud,2023,4,27,16,58
2,1,2,0,0,2,55,Not Fraud,2023,5,16,8,23
5,0,0,290,290,2,77,Not Fraud,2023,5,31,23,40
6,1,1,110,110,2,44,Not Fraud,2023,6,21,15,5
4,0,1,100,100,2,60,Not Fraud,2023,7,6,6,20
3,1,0,130,130,2,70,Not Fraud,2023,7,26,21,43
0,0,0,290,290,2,77,Not Fraud,2023,8,10,12,58
1,1,2,60,60,2,55,Not Fraud,2023,8,29,4,23
2,1,2,0,0,2,65,Not Fraud,2023,9,13,19,38
5,1,0,290,290,2,75,Not Fraud,2023,10,2,10,3
6,0,1,110,110,2,85,Not Fraud,2023,10,17,1,28
4,1,1,100,100,2,95,Not Fraud,2023,11,5,16,53
3,0,0,130,90,2,90,Fraud,2023,11,20,8,8
0,1,0,290,290,2,88,Not Fraud,2023,12,10,23,33
1,0,2,60,60,2,90,Not Fraud,2023,12,25,14,48
2,1,2,0,0,2,90,Not Fraud,2023,1,4,5,13
5,0,0,290,290,2,78,Not Fraud,2023,1,21,20,38
6,1,1,110,110,2,78,Not Fraud,2023,2,10,12,3
4,0,1,100,100,2,89,Not Fraud,2023,2,25,3,28
3,1,0,130,130,2,99,Not Fraud,2023,3,17,18,53
0,0,0,290,130,2,98,Fraud,2023,4,1,10,10
1,1,2,60,60,2,76,Not Fraud,2023,4,20,1,33
2,1,2,0,0,2,68,Not Fraud,2023,5,5,16,58
5,1,0,290,290,2,45,Not Fraud,2023,5,24,8,13
6,0,1,110,100,2,23,Fraud,2023,4,14,14,51
4,1,1,100,100,2,35,Not Fraud,2023,4,29,6,17
3,0,0,130,100,2,75,Fraud,2023,5,18,21,42
0,1,0,290,290,2,80,Not Fraud,2023,6,3,13,7
1,0,2,60,60,2,88,Not Fraud,2023,6,22,4,32
2,1,2,0,0,2,76,Not Fraud,2023,7,7,19,57
5,0,0,290,290,2,75,Not Fraud,2023,7,27,11,22
6,1,1,110,100,2,46,Fraud,2023,8,11,2,48
4,0,1,100,60,2,47,Fraud,2023,8,30,18,13
3,1,0,130,130,2,89,Not Fraud,2023,9,14,9,38
0,0,0,290,290,2,90,Not Fraud,2023,10,3,1,3
1,1,2,60,60,2,87,Not Fraud,2023,10,18,16,28
2,1,2,0,0,2,96,Not Fraud,2023,11,6,7,53
5,1,0,290,290,2,67,Not Fraud,2023,11,21,23,19
6,0,1,110,110,2,65,Not Fraud,2023,12,11,14,44
4,1,1,100,100,2,66,Not Fraud,2023,12,26,6,9
3,0,0,130,130,2,67,Not Fraud,2023,1,3,21,34
0,1,0,290,290,2,68,Not Fraud,2023,1,21,13,59
1,0,2,60,60,2,69,Not Fraud,2023,2,5,5,24
2,1,2,0,0,2,70,Not Fraud,2023,2,24,20,50
5,0,0,290,290,2,71,Not Fraud,2023,3,12,12,15
6,1,1,110,110,2,72,Not Fraud,2023,3,27,3,40
4,0,1,100,100,2,73,Not Fraud,2023,4,15,19,5
3,1,0,130,130,2,74,Not Fraud,2023,4,30,10,31
0,0,0,290,290,2,75,Not Fraud,2023,5,19,1,56
1,1,2,60,0,2,76,Fraud,2023,6,3,17,21
2,1,2,0,0,2,77,Not Fraud,2023,6,22,8,46
5,1,0,290,290,2,78,Not Fraud,2023,7,7,0,11
6,0,1,110,110,2,79,Not Fraud,2023,7,26,15,37
4,1,1,100,100,2,80,Not Fraud,2023,8,10,7,2
3,0,0,130,90,2,81,Fraud,2023,8,29,22,27
0,1,0,290,290,2,82,Not Fraud,2023,9,14,13,52
1,0,2,60,60,2,83,Not Fraud,2023,10,3,5,17
2,1,2,0,0,2,84,Not Fraud,2023,10,18,20,42
5,0,0,290,290,2,85,Not Fraud,2023,11,7,12,8
6,1,1,110,110,2,86,Not Fraud,2023,11,22,3,33
4,0,1,100,100,2,87,Not Fraud,2023,12,11,18,58
3,1,0,130,130,2,88,Not Fraud,2023,12,27,10,23
0,0,0,290,90,2,89,Fraud,2023,1,4,1,48
1,1,2,60,60,2,90,Not Fraud,2023,1,21,17,13
2,1,2,0,0,2,55,Not Fraud,2023,2,5,8,39
5,1,0,290,290,2,56,Not Fraud,2023,2,24,0,4
6,0,1,110,110,2,57,Not Fraud,2023,3,11,15,29
4,1,1,100,100,2,58,Not Fraud,2023,3,26,6,54
3,0,0,130,130,2,59,Not Fraud,2023,4,14,22,19
0,1,0,290,290,2,60,Not Fraud,2023,4,30,13,44
1,0,2,60,60,2,61,Not Fraud,2023,5,19,5,10
2,1,2,0,0,2,62,Not Fraud,2023,6,3,20,35
5,0,0,290,290,2,63,Not Fraud,2023,6,23,12,0
6,1,1,110,110,2,56,Not Fraud,2023,7,8,3,25
4,0,1,100,100,2,90,Not Fraud,2023,7,27,18,50
3,1,0,130,130,2,90,Not Fraud,2023,8,11,10,16
0,0,0,290,110,2,55,Fraud,2023,8,30,1,41
1,1,2,60,60,2,82,Not Fraud,2023,9,15,17,6
2,1,2,0,0,2,63,Not Fraud,2023,10,4,8,31
5,1,0,290,290,2,90,Not Fraud,2023,10,19,23,56
6,0,1,110,60,2,48,Fraud,2023,11,7,15,21
4,1,1,100,100,2,76,Not Fraud,2023,11,22,6,47
3,0,0,130,130,2,58,Not Fraud,2023,12,11,22,12
0,1,0,290,100,2,87,Fraud,2023,12,27,13,37
1,0,2,60,60,2,67,Not Fraud,2023,1,4,4,2
2,1,2,0,0,2,94,Not Fraud,2023,1,21,19,27
5,0,0,290,290,2,71,Not Fraud,2023,2,6,10,52
6,1,1,110,110,2,89,Not Fraud,2023,2,25,2,18
4,0,1,100,100,2,52,Not Fraud,2023,3,12,17,43
3,1,0,130,130,2,79,Not Fraud,2023,3,27,9,8
0,0,0,290,290,2,66,Not Fraud,2023,4,15,0,33
1,1,2,60,60,2,95,Not Fraud,2023,4,30,15,58
2,1,2,0,0,2,44,Not Fraud,2023,5,19,7,23
5,1,0,290,290,2,78,Not Fraud,2023,6,3,22,49
6,0,1,110,110,2,61,Not Fraud,2023,6,23,14,14
4,1,1,100,100,2,85,Not Fraud,2023,7,8,5,39
3,0,0,130,130,2,49,Not Fraud,2023,7,27,21,4
0,1,0,290,290,2,74,Not Fraud,2023,8,12,12,29
1,0,2,60,60,2,69,Not Fraud,2023,8,31,3,54
2,1,2,0,0,2,92,Not Fraud,2023,9,15,19,19
5,0,0,290,290,2,57,Not Fraud,2023,10,4,10,45
6,1,1,110,110,2,83,Not Fraud,2023,10,19,2,10
4,0,1,100,90,2,68,Fraud,2023,11,7,17,35
3,1,0,130,100,2,96,Fraud,2023,11,22,9,0
0,0,0,290,290,2,46,Not Fraud,2023,12,11,0,25
1,1,2,60,0,2,81,Fraud,2023,12,26,15,51
2,1,2,0,0,2,60,Not Fraud,2023,1,3,7,16
5,1,0,290,290,2,88,Not Fraud,2023,1,20,22,41
6,0,1,110,110,2,53,Not Fraud,2023,2,8,14,6
4,1,1,100,60,2,77,Fraud,2023,2,23,5,31
3,0,0,130,130,2,64,Not Fraud,2023,3,14,20,56
0,1,0,290,290,2,91,Not Fraud,2023,3,30,12,22
1,0,2,60,60,2,50,Not Fraud,2023,4,18,3,47
2,1,2,0,0,2,75,Not Fraud,2023,5,3,19,12
5,0,0,290,290,2,59,Not Fraud,2023,5,23,10,37
6,1,1,110,110,2,84,Not Fraud,2023,6,7,2,2
4,0,1,100,100,2,66,Not Fraud,2023,6,26,17,27
3,1,0,130,130,2,93,Not Fraud,2023,7,11,8,53
0,0,0,290,290,2,45,Not Fraud,2023,7,30,0,18
1,1,2,60,60,2,80,Not Fraud,2023,8,14,15,43
2,1,2,0,0,2,62,Not Fraud,2023,9,2,7,8
5,1,0,290,290,2,86,Not Fraud,2023,9,17,22,33
6,0,1,110,110,2,51,Not Fraud,2023,10,6,14,59
4,1,1,100,100,2,73,Not Fraud,2023,10,21,6,24
3,0,0,150,150,0,56,Not Fraud,2023,11,9,21,49
0,1,0,340,340,0,82,Not Fraud,2023,11,25,13,14
1,0,2,100,100,0,70,Not Fraud,2023,12,15,4,39
2,1,2,0,0,0,97,Not Fraud,2023,12,30,20,4
5,0,0,340,130,0,47,Fraud,2023,1,7,11,30
6,1,1,130,90,0,84,Fraud,2023,1,24,2,55
4,0,1,120,120,0,65,Not Fraud,2023,2,11,18,20
3,1,0,150,150,0,92,Not Fraud,2023,2,26,9,45
0,0,0,340,340,0,53,Not Fraud,2023,3,18,1,10
1,1,2,100,100,0,79,Not Fraud,2023,4,3,16,35
2,1,2,0,0,0,61,Not Fraud,2023,4,22,8,0
5,1,0,340,340,0,89,Not Fraud,2023,5,7,23,26
6,0,1,130,130,0,44,Not Fraud,2023,5,27,14,51
4,1,1,120,120,0,78,Not Fraud,2023,6,11,6,16
3,0,0,150,150,0,67,Not Fraud,2023,6,30,21,41
0,1,0,340,150,0,95,Fraud,2023,7,16,13,7
1,0,2,100,100,0,55,Not Fraud,2023,8,4,4,32
2,1,2,0,0,0,80,Not Fraud,2023,8,19,19,57
5,0,0,340,340,0,62,Not Fraud,2023,9,7,11,22
6,1,1,130,100,0,87,Fraud,2023,9,22,2,47
4,0,1,120,120,0,47,Not Fraud,2023,10,11,18,12
3,1,0,150,150,0,73,Not Fraud,2023,10,26,9,38
0,0,0,340,60,0,68,Fraud,2023,11,14,1,3
1,1,2,100,80,0,91,Fraud,2023,11,29,16,28
2,1,2,0,0,0,52,Not Fraud,2023,12,18,7,53
5,1,0,340,340,0,82,Not Fraud,2023,1,2,23,18
6,0,1,130,130,0,56,Not Fraud,2023,1,20,14,43
4,1,1,120,120,0,84,Not Fraud,2023,2,4,6,8
3,0,0,150,100,0,69,Fraud,2023,2,23,21,34
0,1,0,340,340,0,94,Not Fraud,2023,3,11,13,59
1,0,2,100,100,0,49,Not Fraud,2023,3,26,5,24
2,1,2,0,0,0,76,Not Fraud,2023,4,14,20,49
5,0,0,340,340,0,63,Not Fraud,2023,4,30,12,14
6,1,1,130,130,0,88,Not Fraud,2023,5,19,3,39
